"date","tmin","tmax","rain","year","month","day","wy"
"8052",10/17/63,8.75778969026,16.179556,0,1963,10,17,1964
"8053",10/18/63,7.65288218148,13.058696,0,1963,10,18,1964
"8054",10/19/63,8.01896599463,14.44435784,0,1963,10,19,1964
"8055",10/20/63,9.49661338589,15.48672508,0,1963,10,20,1964
"8056",10/21/63,10.608176964,16.52909232,0,1963,10,21,1964
"8057",10/22/63,9.49661338589,16.179556,0,1963,10,22,1964
"8058",10/23/63,9.13052957274,15.48672508,0,1963,10,23,1964
"8059",10/24/63,9.13052957274,15.13718876,0,1963,10,24,1964
"8060",10/25/63,7.280142299,13.75152692,0,1963,10,25,1964
"8061",10/26/63,7.280142299,13.40823232,0,1963,10,26,1964
"8062",10/27/63,5.42975502526,12.01632876,0,1963,10,27,1964
"8063",10/28/63,5.42975502526,11.67303416,0,1963,10,28,1964
"8064",10/29/63,7.65288218148,12.36586508,27.09,1963,10,29,1964
"8065",10/30/63,3.952107634,11.67303416,54.18,1963,10,30,1964
"8066",10/31/63,3.57936775152,7.16651232,10.32,1963,10,31,1964
"8067",11/01/63,3.952107634,10.63066692,0,1963,11,1,1964
"8068",11/02/63,5.06367121211,12.36586508,0,1963,11,2,1964
"8069",11/03/63,2.47446024274,5.77460876,25.8,1963,11,3,1964
"8070",11/04/63,3.57936775152,7.85934324,0,1963,11,4,1964
"8071",11/05/63,5.80249490774,12.01632876,0,1963,11,5,1964
"8072",11/06/63,6.90740241652,13.058696,0,1963,11,6,1964
"8073",11/07/63,7.280142299,11.32349784,0,1963,11,7,1964
"8074",11/08/63,6.16857872089,12.36586508,0,1963,11,8,1964
"8075",11/09/63,4.32484751648,10.98020324,0,1963,11,9,1964
"8076",11/10/63,3.952107634,8.55217416,21.93,1963,11,10,1964
"8077",11/11/63,1.73563654711,4.04565232,87.72,1963,11,11,1964
"8078",11/12/63,-0.11475072663,2.65374876,25.8,1963,11,12,1964
"8079",11/13/63,1.73563654711,4.38894692,67.08,1963,11,13,1964
"8080",11/14/63,-1.22631430474,5.08177784,58.05,1963,11,14,1964
"8081",11/15/63,-4.18160908726,0.92479232,5.16,1963,11,15,1964
"8082",11/16/63,-4.18160908726,0.575256,0,1963,11,16,1964
"8083",11/17/63,-3.07670157848,1.96091784,0,1963,11,17,1964
"8084",11/18/63,-2.703961696,1.96091784,0,1963,11,18,1964
"8085",11/19/63,-3.07670157848,1.96091784,0,1963,11,19,1964
"8086",11/20/63,-1.22631430474,5.08177784,0,1963,11,20,1964
"8087",11/21/63,-0.11475072663,7.50980692,0,1963,11,21,1964
"8088",11/22/63,2.47446024274,9.24500508,0,1963,11,22,1964
"8089",11/23/63,3.952107634,10.63066692,0,1963,11,23,1964
"8090",11/24/63,3.952107634,9.58829968,0,1963,11,24,1964
"8091",11/25/63,5.42975502526,10.98020324,0,1963,11,25,1964
"8092",11/26/63,5.42975502526,11.67303416,0,1963,11,26,1964
"8093",11/27/63,4.69093132963,11.32349784,5.16,1963,11,27,1964
"8094",11/28/63,0.25133308652,6.816976,1.29,1963,11,28,1964
"8095",11/29/63,0.99681285148,6.46743968,0,1963,11,29,1964
"8096",11/30/63,4.69093132963,9.58829968,0,1963,11,30,1964
"8097",12/01/63,6.90740241652,12.70915968,0,1963,12,1,1964
"8098",12/02/63,6.16857872089,13.058696,0,1963,12,2,1964
"8099",12/03/63,4.32484751648,8.55217416,0,1963,12,3,1964
"8100",12/04/63,-0.48749060911,4.73848324,29.67,1963,12,4,1964
"8101",12/05/63,-0.48749060911,4.04565232,0,1963,12,5,1964
"8102",12/06/63,0.25133308652,5.43131416,3.87,1963,12,6,1964
"8103",12/07/63,0.99681285148,8.89546876,0,1963,12,7,1964
"8104",12/08/63,1.73563654711,7.50980692,0,1963,12,8,1964
"8105",12/09/63,3.21328393837,8.20263784,0,1963,12,9,1964
"8106",12/10/63,3.952107634,10.28737232,0,1963,12,10,1964
"8107",12/11/63,4.32484751648,8.55217416,0,1963,12,11,1964
"8108",12/12/63,4.69093132963,9.24500508,0,1963,12,12,1964
"8109",12/13/63,0.624072969,6.12414508,32.25,1963,12,13,1964
"8110",12/14/63,0.624072969,6.46743968,0,1963,12,14,1964
"8111",12/15/63,3.952107634,9.937836,0,1963,12,15,1964
"8112",12/16/63,2.84054405589,10.28737232,0,1963,12,16,1964
"8113",12/17/63,2.84054405589,8.20263784,0,1963,12,17,1964
"8114",12/18/63,3.57936775152,9.58829968,0,1963,12,18,1964
"8115",12/19/63,2.10172036026,7.50980692,0,1963,12,19,1964
"8116",12/20/63,1.36289666463,4.04565232,38.7,1963,12,20,1964
"8117",12/21/63,2.84054405589,4.38894692,32.25,1963,12,21,1964
"8118",12/22/63,3.57936775152,7.16651232,0,1963,12,22,1964
"8119",12/23/63,5.42975502526,9.24500508,1.29,1963,12,23,1964
"8120",12/24/63,7.280142299,8.89546876,45.15,1963,12,24,1964
"8121",12/25/63,6.16857872089,8.89546876,33.54,1963,12,25,1964
"8122",12/26/63,3.57936775152,7.85934324,14.19,1963,12,26,1964
"8123",12/27/63,3.952107634,6.816976,0,1963,12,27,1964
"8124",12/28/63,2.84054405589,5.77460876,86.43,1963,12,28,1964
"8125",12/29/63,0.25133308652,3.00328508,67.08,1963,12,29,1964
"8126",12/30/63,-4.18160908726,0.575256,18.06,1963,12,30,1964
"8127",12/31/63,-3.81552527411,1.26808692,3.87,1963,12,31,1964
"8128",01/01/64,-1.22631430474,1.96091784,6.45,1964,1,1,1964
"8129",01/02/64,-5.29317266537,0.22571968,20.64,1964,1,2,1964
"8130",01/03/64,-4.18160908726,4.04565232,0,1964,1,3,1964
"8131",01/04/64,-0.85357442226,4.04565232,5.16,1964,1,4,1964
"8132",01/05/64,2.47446024274,3.696116,21.93,1964,1,5,1964
"8133",01/06/64,3.57936775152,4.04565232,119.97,1964,1,6,1964
"8134",01/07/64,3.952107634,4.38894692,45.15,1964,1,7,1964
"8135",01/08/64,-1.96513800037,5.08177784,104.49,1964,1,8,1964
"8136",01/09/64,-3.81552527411,0.22571968,0,1964,1,9,1964
"8137",01/10/64,0.25133308652,6.816976,0,1964,1,10,1964
"8138",01/11/64,2.47446024274,8.55217416,0,1964,1,11,1964
"8139",01/12/64,3.57936775152,8.89546876,0,1964,1,12,1964
"8140",01/13/64,2.47446024274,8.20263784,0,1964,1,13,1964
"8141",01/14/64,4.32484751648,9.937836,0,1964,1,14,1964
"8142",01/15/64,4.69093132963,9.937836,0,1964,1,15,1964
"8143",01/16/64,3.952107634,11.67303416,0,1964,1,16,1964
"8144",01/17/64,5.06367121211,9.24500508,0,1964,1,17,1964
"8145",01/18/64,5.80249490774,10.28737232,0,1964,1,18,1964
"8146",01/19/64,6.90740241652,12.01632876,0,1964,1,19,1964
"8147",01/20/64,6.16857872089,10.98020324,0,1964,1,20,1964
"8148",01/21/64,3.952107634,8.55217416,7.74,1964,1,21,1964
"8149",01/22/64,2.84054405589,5.08177784,0,1964,1,22,1964
"8150",01/23/64,3.57936775152,8.20263784,0,1964,1,23,1964
"8151",01/24/64,4.32484751648,7.50980692,0,1964,1,24,1964
"8152",01/25/64,0.99681285148,9.58829968,78.69,1964,1,25,1964
"8153",01/26/64,-3.07670157848,1.26808692,3.87,1964,1,26,1964
"8154",01/27/64,-2.703961696,4.04565232,0,1964,1,27,1964
"8155",01/28/64,0.624072969,7.50980692,0,1964,1,28,1964
"8156",01/29/64,3.21328393837,8.20263784,0,1964,1,29,1964
"8157",01/30/64,4.69093132963,9.58829968,0,1964,1,30,1964
"8158",01/31/64,5.80249490774,11.32349784,0,1964,1,31,1964
"8159",02/01/64,5.80249490774,12.01632876,0,1964,2,1,1964
"8160",02/02/64,5.42975502526,10.98020324,0,1964,2,2,1964
"8161",02/03/64,5.06367121211,10.98020324,0,1964,2,3,1964
"8162",02/04/64,5.06367121211,11.32349784,0,1964,2,4,1964
"8163",02/05/64,5.06367121211,10.98020324,0,1964,2,5,1964
"8164",02/06/64,3.952107634,9.58829968,3.87,1964,2,6,1964
"8165",02/07/64,2.10172036026,6.46743968,41.28,1964,2,7,1964
"8166",02/08/64,-1.59239811789,3.34657968,6.45,1964,2,8,1964
"8167",02/09/64,-0.85357442226,6.12414508,0,1964,2,9,1964
"8168",02/10/64,0.99681285148,6.816976,0,1964,2,10,1964
"8169",02/11/64,-2.703961696,3.34657968,0,1964,2,11,1964
"8170",02/12/64,-2.33122181352,4.38894692,0,1964,2,12,1964
"8171",02/13/64,-1.59239811789,4.04565232,0,1964,2,13,1964
"8172",02/14/64,-0.11475072663,6.12414508,0,1964,2,14,1964
"8173",02/15/64,0.99681285148,6.816976,0,1964,2,15,1964
"8174",02/16/64,0.99681285148,4.73848324,0,1964,2,16,1964
"8175",02/17/64,1.36289666463,5.43131416,0,1964,2,17,1964
"8176",02/18/64,2.84054405589,8.55217416,0,1964,2,18,1964
"8177",02/19/64,1.36289666463,11.67303416,0,1964,2,19,1964
"8178",02/20/64,5.42975502526,11.67303416,0,1964,2,20,1964
"8179",02/21/64,5.80249490774,11.67303416,0,1964,2,21,1964
"8180",02/22/64,6.54131860337,12.01632876,0,1964,2,22,1964
"8181",02/23/64,3.952107634,12.70915968,0,1964,2,23,1964
"8182",02/24/64,0.25133308652,7.85934324,0,1964,2,24,1964
"8183",02/25/64,0.99681285148,7.16651232,0,1964,2,25,1964
"8184",02/26/64,3.952107634,10.28737232,0,1964,2,26,1964
"8185",02/27/64,3.57936775152,12.01632876,0,1964,2,27,1964
"8186",02/28/64,3.952107634,11.67303416,3.87,1964,2,28,1964
"8187",02/29/64,0.99681285148,6.816976,1.29,1964,2,29,1964
"8188",03/01/64,1.73563654711,7.50980692,0,1964,3,1,1964
"8189",03/02/64,2.47446024274,8.89546876,0,1964,3,2,1964
"8190",03/03/64,2.47446024274,7.85934324,0,1964,3,3,1964
"8191",03/04/64,3.57936775152,8.55217416,0,1964,3,4,1964
"8192",03/05/64,2.10172036026,7.85934324,0,1964,3,5,1964
"8193",03/06/64,2.47446024274,5.77460876,3.87,1964,3,6,1964
"8194",03/07/64,0.99681285148,4.73848324,0,1964,3,7,1964
"8195",03/08/64,0.99681285148,4.38894692,7.74,1964,3,8,1964
"8196",03/09/64,1.73563654711,6.12414508,0,1964,3,9,1964
"8197",03/10/64,1.73563654711,6.816976,0,1964,3,10,1964
"8198",03/11/64,2.10172036026,6.46743968,0,1964,3,11,1964
"8199",03/12/64,2.47446024274,4.04565232,7.74,1964,3,12,1964
"8200",03/13/64,0.25133308652,2.65374876,38.7,1964,3,13,1964
"8201",03/14/64,0.25133308652,4.73848324,39.99,1964,3,14,1964
"8202",03/15/64,1.36289666463,7.16651232,0,1964,3,15,1964
"8203",03/16/64,1.73563654711,6.816976,0,1964,3,16,1964
"8204",03/17/64,2.10172036026,7.50980692,0,1964,3,17,1964
"8205",03/18/64,2.84054405589,7.85934324,0,1964,3,18,1964
"8206",03/19/64,2.84054405589,6.816976,0,1964,3,19,1964
"8207",03/20/64,3.952107634,9.24500508,0,1964,3,20,1964
"8208",03/21/64,4.69093132963,10.28737232,0,1964,3,21,1964
"8209",03/22/64,4.32484751648,11.32349784,0,1964,3,22,1964
"8210",03/23/64,3.952107634,10.63066692,0,1964,3,23,1964
"8211",03/24/64,2.10172036026,6.46743968,0,1964,3,24,1964
"8212",03/25/64,-0.11475072663,4.04565232,0,1964,3,25,1964
"8213",03/26/64,2.10172036026,5.43131416,0,1964,3,26,1964
"8214",03/27/64,3.21328393837,7.16651232,19.35,1964,3,27,1964
"8215",03/28/64,1.73563654711,6.12414508,9.03,1964,3,28,1964
"8216",03/29/64,2.10172036026,8.55217416,0,1964,3,29,1964
"8217",03/30/64,4.69093132963,9.937836,0,1964,3,30,1964
"8218",03/31/64,4.69093132963,10.98020324,0,1964,3,31,1964
"8219",04/01/64,2.47446024274,6.46743968,25.8,1964,4,1,1964
"8220",04/02/64,0.99681285148,4.38894692,27.09,1964,4,2,1964
"8221",04/03/64,0.25133308652,4.04565232,6.45,1964,4,3,1964
"8222",04/04/64,2.47446024274,6.46743968,3.87,1964,4,4,1964
"8223",04/05/64,2.47446024274,5.77460876,0,1964,4,5,1964
"8224",04/06/64,2.10172036026,4.73848324,5.16,1964,4,6,1964
"8225",04/07/64,1.36289666463,3.696116,60.63,1964,4,7,1964
"8226",04/08/64,0.99681285148,3.34657968,16.77,1964,4,8,1964
"8227",04/09/64,-0.11475072663,3.00328508,47.73,1964,4,9,1964
"8228",04/10/64,-0.85357442226,2.31045416,74.82,1964,4,10,1964
"8229",04/11/64,-3.44278539163,2.65374876,19.35,1964,4,11,1964
"8230",04/12/64,-0.48749060911,2.31045416,1.29,1964,4,12,1964
"8231",04/13/64,0.25133308652,3.696116,12.9,1964,4,13,1964
"8232",04/14/64,0.25133308652,4.73848324,1.29,1964,4,14,1964
"8233",04/15/64,2.47446024274,7.50980692,0,1964,4,15,1964
"8234",04/16/64,2.84054405589,9.58829968,0,1964,4,16,1964
"8235",04/17/64,3.21328393837,9.937836,0,1964,4,17,1964
"8236",04/18/64,3.57936775152,10.63066692,0,1964,4,18,1964
"8237",04/19/64,5.80249490774,11.67303416,0,1964,4,19,1964
"8238",04/20/64,6.54131860337,15.13718876,0,1964,4,20,1964
"8239",04/21/64,6.16857872089,13.75152692,0,1964,4,21,1964
"8240",04/22/64,5.42975502526,12.70915968,1.29,1964,4,22,1964
"8241",04/23/64,5.06367121211,12.70915968,0,1964,4,23,1964
"8242",04/24/64,5.80249490774,12.36586508,0,1964,4,24,1964
"8243",04/25/64,5.80249490774,13.40823232,0,1964,4,25,1964
"8244",04/26/64,6.54131860337,12.70915968,0,1964,4,26,1964
"8245",04/27/64,7.280142299,14.10106324,0,1964,4,27,1964
"8246",04/28/64,7.65288218148,14.79389416,0,1964,4,28,1964
"8247",04/29/64,7.65288218148,15.13718876,0,1964,4,29,1964
"8248",04/30/64,8.01896599463,15.13718876,0,1964,4,30,1964
"8249",05/01/64,6.16857872089,14.10106324,0,1964,5,1,1964
"8250",05/02/64,2.84054405589,11.32349784,0,1964,5,2,1964
"8251",05/03/64,1.36289666463,6.12414508,0,1964,5,3,1964
"8252",05/04/64,2.10172036026,5.77460876,0,1964,5,4,1964
"8253",05/05/64,2.84054405589,9.24500508,0,1964,5,5,1964
"8254",05/06/64,0.99681285148,7.85934324,0,1964,5,6,1964
"8255",05/07/64,-0.85357442226,4.04565232,1.29,1964,5,7,1964
"8256",05/08/64,1.73563654711,6.46743968,0,1964,5,8,1964
"8257",05/09/64,3.57936775152,9.24500508,0,1964,5,9,1964
"8258",05/10/64,3.952107634,9.937836,0,1964,5,10,1964
"8259",05/11/64,3.952107634,11.32349784,0,1964,5,11,1964
"8260",05/12/64,5.42975502526,11.32349784,0,1964,5,12,1964
"8261",05/13/64,6.54131860337,12.70915968,0,1964,5,13,1964
"8262",05/14/64,4.69093132963,12.01632876,0,1964,5,14,1964
"8263",05/15/64,6.16857872089,9.937836,0,1964,5,15,1964
"8264",05/16/64,7.65288218148,13.75152692,0,1964,5,16,1964
"8265",05/17/64,8.39170587711,15.13718876,0,1964,5,17,1964
"8266",05/18/64,7.280142299,14.79389416,0,1964,5,18,1964
"8267",05/19/64,7.65288218148,14.44435784,0,1964,5,19,1964
"8268",05/20/64,6.16857872089,13.40823232,0,1964,5,20,1964
"8269",05/21/64,6.54131860337,12.01632876,5.16,1964,5,21,1964
"8270",05/22/64,2.84054405589,6.46743968,0,1964,5,22,1964
"8271",05/23/64,3.21328393837,5.43131416,0,1964,5,23,1964
"8272",05/24/64,3.952107634,8.20263784,0,1964,5,24,1964
"8273",05/25/64,3.952107634,9.24500508,0,1964,5,25,1964
"8274",05/26/64,6.54131860337,12.01632876,0,1964,5,26,1964
"8275",05/27/64,7.280142299,13.40823232,0,1964,5,27,1964
"8276",05/28/64,8.75778969026,15.13718876,0,1964,5,28,1964
"8277",05/29/64,7.65288218148,15.83001968,0,1964,5,29,1964
"8278",05/30/64,9.49661338589,16.87238692,0,1964,5,30,1964
"8279",05/31/64,8.39170587711,15.13718876,0,1964,5,31,1964
"8280",06/01/64,5.42975502526,12.01632876,0,1964,6,1,1964
"8281",06/02/64,6.16857872089,9.937836,0,1964,6,2,1964
"8282",06/03/64,6.16857872089,9.937836,0,1964,6,3,1964
"8283",06/04/64,6.54131860337,13.058696,0,1964,6,4,1964
"8284",06/05/64,9.13052957274,16.179556,0,1964,6,5,1964
"8285",06/06/64,8.75778969026,16.179556,0,1964,6,6,1964
"8286",06/07/64,7.65288218148,14.79389416,0,1964,6,7,1964
"8287",06/08/64,3.952107634,13.75152692,0,1964,6,8,1964
"8288",06/09/64,4.32484751648,7.50980692,0,1964,6,9,1964
"8289",06/10/64,5.80249490774,14.79389416,0,1964,6,10,1964
"8290",06/11/64,10.608176964,17.91475416,0,1964,6,11,1964
"8291",06/12/64,9.49661338589,16.87238692,0,1964,6,12,1964
"8292",06/13/64,7.280142299,14.44435784,0,1964,6,13,1964
"8293",06/14/64,6.54131860337,14.79389416,0,1964,6,14,1964
"8294",06/15/64,4.69093132963,12.36586508,0,1964,6,15,1964
"8295",06/16/64,4.32484751648,11.32349784,3.87,1964,6,16,1964
"8296",06/17/64,5.06367121211,9.24500508,1.29,1964,6,17,1964
"8297",06/18/64,6.54131860337,12.01632876,0,1964,6,18,1964
"8298",06/19/64,6.90740241652,14.10106324,0,1964,6,19,1964
"8299",06/20/64,7.65288218148,15.83001968,0,1964,6,20,1964
"8300",06/21/64,10.23543708152,16.87238692,0,1964,6,21,1964
"8301",06/22/64,9.49661338589,17.22192324,0,1964,6,22,1964
"8302",06/23/64,8.75778969026,15.83001968,0,1964,6,23,1964
"8303",06/24/64,7.65288218148,14.44435784,0,1964,6,24,1964
"8304",06/25/64,8.75778969026,15.48672508,0,1964,6,25,1964
"8305",06/26/64,3.57936775152,12.70915968,0,1964,6,26,1964
"8306",06/27/64,5.42975502526,9.58829968,0,1964,6,27,1964
"8307",06/28/64,9.13052957274,16.52909232,0,1964,6,28,1964
"8308",06/29/64,9.86935326837,17.91475416,0,1964,6,29,1964
"8309",06/30/64,8.39170587711,15.83001968,0,1964,6,30,1964
"8310",07/01/64,8.39170587711,16.179556,0,1964,7,1,1964
"8311",07/02/64,7.280142299,16.179556,0,1964,7,2,1964
"8312",07/03/64,10.608176964,16.87238692,0,1964,7,3,1964
"8313",07/04/64,10.608176964,17.91475416,0,1964,7,4,1964
"8314",07/05/64,11.71974054211,18.95087968,0,1964,7,5,1964
"8315",07/06/64,12.08582435526,20.34278324,0,1964,7,6,1964
"8316",07/07/64,10.98091684648,18.60758508,0,1964,7,7,1964
"8317",07/08/64,11.34700065963,18.60758508,0,1964,7,8,1964
"8318",07/09/64,10.608176964,18.60758508,0,1964,7,9,1964
"8319",07/10/64,10.23543708152,17.91475416,0,1964,7,10,1964
"8320",07/11/64,9.13052957274,17.91475416,0,1964,7,11,1964
"8321",07/12/64,8.75778969026,16.179556,0,1964,7,12,1964
"8322",07/13/64,10.608176964,17.56521784,0,1964,7,13,1964
"8323",07/14/64,12.08582435526,18.95087968,0,1964,7,14,1964
"8324",07/15/64,12.82464805089,19.64995232,0,1964,7,15,1964
"8325",07/16/64,13.19738793337,17.91475416,0,1964,7,16,1964
"8326",07/17/64,13.19738793337,18.95087968,0,1964,7,17,1964
"8327",07/18/64,11.71974054211,17.91475416,0,1964,7,18,1964
"8328",07/19/64,11.71974054211,17.56521784,0,1964,7,19,1964
"8329",07/20/64,8.75778969026,17.22192324,0,1964,7,20,1964
"8330",07/21/64,8.75778969026,16.87238692,0,1964,7,21,1964
"8331",07/22/64,9.86935326837,17.22192324,0,1964,7,22,1964
"8332",07/23/64,12.08582435526,18.95087968,0,1964,7,23,1964
"8333",07/24/64,11.34700065963,18.60758508,0,1964,7,24,1964
"8334",07/25/64,9.86935326837,16.87238692,0,1964,7,25,1964
"8335",07/26/64,9.86935326837,17.56521784,0,1964,7,26,1964
"8336",07/27/64,9.49661338589,15.83001968,0,1964,7,27,1964
"8337",07/28/64,10.23543708152,17.91475416,0,1964,7,28,1964
"8338",07/29/64,10.98091684648,18.60758508,0,1964,7,29,1964
"8339",07/30/64,12.08582435526,19.99324692,0,1964,7,30,1964
"8340",07/31/64,12.08582435526,19.300416,0,1964,7,31,1964
"8341",08/01/64,11.71974054211,17.22192324,0,1964,8,1,1964
"8342",08/02/64,11.34700065963,18.25804876,0,1964,8,2,1964
"8343",08/03/64,10.98091684648,17.91475416,0,1964,8,3,1964
"8344",08/04/64,10.23543708152,18.25804876,0,1964,8,4,1964
"8345",08/05/64,10.98091684648,18.60758508,0,1964,8,5,1964
"8346",08/06/64,12.08582435526,19.64995232,0,1964,8,6,1964
"8347",08/07/64,10.608176964,20.34278324,0,1964,8,7,1964
"8348",08/08/64,10.98091684648,20.68607784,0,1964,8,8,1964
"8349",08/09/64,13.56347174652,19.99324692,0,1964,8,9,1964
"8350",08/10/64,14.30895151148,19.99324692,0,1964,8,10,1964
"8351",08/11/64,12.45856423774,20.68607784,9.03,1964,8,11,1964
"8352",08/12/64,12.08582435526,15.13718876,5.16,1964,8,12,1964
"8353",08/13/64,12.08582435526,16.179556,0,1964,8,13,1964
"8354",08/14/64,12.08582435526,17.91475416,0,1964,8,14,1964
"8355",08/15/64,11.71974054211,17.91475416,0,1964,8,15,1964
"8356",08/16/64,11.71974054211,17.22192324,0,1964,8,16,1964
"8357",08/17/64,8.75778969026,17.56521784,0,1964,8,17,1964
"8358",08/18/64,7.65288218148,16.87238692,0,1964,8,18,1964
"8359",08/19/64,9.86935326837,16.87238692,6.45,1964,8,19,1964
"8360",08/20/64,9.13052957274,16.52909232,0,1964,8,20,1964
"8361",08/21/64,8.39170587711,15.83001968,0,1964,8,21,1964
"8362",08/22/64,7.65288218148,14.44435784,0,1964,8,22,1964
"8363",08/23/64,8.39170587711,14.79389416,0,1964,8,23,1964
"8364",08/24/64,8.75778969026,16.87238692,0,1964,8,24,1964
"8365",08/25/64,9.49661338589,17.56521784,0,1964,8,25,1964
"8366",08/26/64,10.23543708152,17.91475416,0,1964,8,26,1964
"8367",08/27/64,10.98091684648,18.60758508,0,1964,8,27,1964
"8368",08/28/64,10.98091684648,18.95087968,0,1964,8,28,1964
"8369",08/29/64,10.98091684648,18.25804876,0,1964,8,29,1964
"8370",08/30/64,11.34700065963,17.56521784,0,1964,8,30,1964
"8371",08/31/64,10.608176964,17.22192324,0,1964,8,31,1964
"8372",09/01/64,10.23543708152,16.87238692,0,1964,9,1,1964
"8373",09/02/64,8.75778969026,15.83001968,0,1964,9,2,1964
"8374",09/03/64,8.39170587711,15.13718876,0,1964,9,3,1964
"8375",09/04/64,8.75778969026,15.48672508,0,1964,9,4,1964
"8376",09/05/64,8.39170587711,14.79389416,0,1964,9,5,1964
"8377",09/06/64,7.280142299,15.13718876,0,1964,9,6,1964
"8378",09/07/64,6.90740241652,9.937836,1.29,1964,9,7,1964
"8379",09/08/64,5.06367121211,8.55217416,0,1964,9,8,1964
"8380",09/09/64,5.80249490774,12.70915968,0,1964,9,9,1964
"8381",09/10/64,8.01896599463,14.79389416,0,1964,9,10,1964
"8382",09/11/64,7.65288218148,15.13718876,0,1964,9,11,1964
"8383",09/12/64,7.280142299,14.44435784,0,1964,9,12,1964
"8384",09/13/64,7.65288218148,14.79389416,0,1964,9,13,1964
"8385",09/14/64,8.75778969026,16.179556,0,1964,9,14,1964
"8386",09/15/64,9.49661338589,17.56521784,0,1964,9,15,1964
"8387",09/16/64,9.49661338589,16.87238692,0,1964,9,16,1964
"8388",09/17/64,6.90740241652,14.79389416,0,1964,9,17,1964
"8389",09/18/64,4.32484751648,10.63066692,1.29,1964,9,18,1964
"8390",09/19/64,3.57936775152,8.89546876,15.48,1964,9,19,1964
"8391",09/20/64,3.57936775152,8.55217416,0,1964,9,20,1964
"8392",09/21/64,5.06367121211,10.98020324,0,1964,9,21,1964
"8393",09/22/64,6.90740241652,13.75152692,0,1964,9,22,1964
"8394",09/23/64,10.23543708152,16.87238692,0,1964,9,23,1964
"8395",09/24/64,10.23543708152,17.56521784,0,1964,9,24,1964
"8396",09/25/64,10.23543708152,20.34278324,0,1964,9,25,1964
"8397",09/26/64,8.75778969026,16.179556,0,1964,9,26,1964
"8398",09/27/64,6.16857872089,14.79389416,0,1964,9,27,1964
"8399",09/28/64,3.952107634,10.28737232,0,1964,9,28,1964
"8400",09/29/64,3.21328393837,7.85934324,0,1964,9,29,1964
"8401",09/30/64,5.06367121211,11.67303416,0,1964,9,30,1964
"8402",10/01/64,7.280142299,14.79389416,0,1964,10,1,1965
"8403",10/02/64,10.23543708152,16.52909232,0,1964,10,2,1965
"8404",10/03/64,10.23543708152,17.22192324,0,1964,10,3,1965
"8405",10/04/64,9.86935326837,17.56521784,0,1964,10,4,1965
"8406",10/05/64,9.86935326837,16.87238692,0,1964,10,5,1965
"8407",10/06/64,11.34700065963,16.87238692,0,1964,10,6,1965
"8408",10/07/64,12.82464805089,19.300416,0,1964,10,7,1965
"8409",10/08/64,12.45856423774,19.64995232,0,1964,10,8,1965
"8410",10/09/64,12.45856423774,19.300416,0,1964,10,9,1965
"8411",10/10/64,10.608176964,17.56521784,0,1964,10,10,1965
"8412",10/11/64,10.608176964,17.56521784,0,1964,10,11,1965
"8413",10/12/64,10.98091684648,17.56521784,0,1964,10,12,1965
"8414",10/13/64,10.23543708152,18.25804876,0,1964,10,13,1965
"8415",10/14/64,7.65288218148,15.13718876,0,1964,10,14,1965
"8416",10/15/64,3.21328393837,10.28737232,15.48,1964,10,15,1965
"8417",10/16/64,0.99681285148,5.77460876,7.74,1964,10,16,1965
"8418",10/17/64,0.99681285148,7.16651232,0,1964,10,17,1965
