year,month,date,site,transect,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,SURVEY_TIMING,NOTES,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2004,7,7/27/04,CARP,2,-99999,-99999,HCAR,10,5,80,4,28,A,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2004,7,7/27/04,CARP,2,20,I,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,7,7/27/04,CARP,2,20,O,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,7,7/27/04,CARP,2,40,I,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,7,7/27/04,CARP,2,40,O,NF,-99999,0,20,-99999,2,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2004,7,7/27/04,CARP,2,-99999,-99999,PCLA,15,1,80,4,28,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2005,7,7/20/05,CARP,2,-99999,-99999,DVAC,12,2,80,-99999,28,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/20/05,CARP,2,-99999,-99999,HCAR,12,1,80,-99999,28,A,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/20/05,CARP,2,20,I,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/20/05,CARP,2,20,O,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/20/05,CARP,2,40,I,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/20/05,CARP,2,40,O,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/20/05,CARP,2,-99999,-99999,PCLA,14,1,80,-99999,28,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,20,I,CLIN,9,1,20,-99999,36,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,40,I,COTT,12,1,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,DVAC,15,1,80,3.7,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,DVAC,17,2,80,3.7,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,DVAC,20,1,80,3.7,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,EJAC,9,3,80,3.7,36,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,EJAC,16,1,80,3.7,36,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,EJAC,18,1,80,3.7,36,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,HCAR,15,2,80,3.7,36,A,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,20,O,NBLA,10,1,20,-99999,36,A,-99999,Neoclinus,blanchardi,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,-99999,-99999,Sarcastic Fringehead,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,40,O,NF,-99999,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2006,7,7/25/06,CARP,2,-99999,-99999,OCAL,12,3,80,3.7,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PCLA,10,2,80,3.7,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PCLA,12,1,80,3.7,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PCLA,14,2,80,3.7,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PCLA,15,3,80,3.7,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PCLA,16,3,80,3.7,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PFUR,14,3,80,3.7,36,A,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PNEB,10,1,80,3.7,36,A,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PNEB,12,1,80,3.7,36,A,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PNEB,15,6,80,3.7,36,A,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PNEB,16,1,80,3.7,36,A,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PNEB,17,1,80,3.7,36,A,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,PNEB,25,1,80,3.7,36,A,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2006,7,7/25/06,CARP,2,-99999,-99999,SMAR,7,1,80,3.7,36,A,-99999,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,BRAY,100,1,80,2.5,36,S,-99999,Myliobatis,californica,FISH,FISH,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,-99999,-99999,Bat Ray,SOFT,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,BRAY,120,1,80,2.5,36,S,-99999,Myliobatis,californica,FISH,FISH,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,-99999,-99999,Bat Ray,SOFT,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,BRAY,125,1,80,2.5,36,S,-99999,Myliobatis,californica,FISH,FISH,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,-99999,-99999,Bat Ray,SOFT,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,BRAY,140,1,80,2.5,36,S,-99999,Myliobatis,californica,FISH,FISH,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,-99999,-99999,Bat Ray,SOFT,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,BRAY,150,1,80,2.5,36,S,-99999,Myliobatis,californica,FISH,FISH,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,-99999,-99999,Bat Ray,SOFT,MOBILE,SOLITARY
2007,7,7/18/07,CARP,2,20,O,CLIN,10,1,20,-99999,1,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2007,7,7/18/07,CARP,2,40,I,CLIN,5,1,20,-99999,1,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2007,7,7/18/07,CARP,2,40,I,CLIN,8,1,20,-99999,1,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2007,7,7/18/07,CARP,2,-99999,-99999,DVAC,22,1,80,5,31,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2007,7,7/18/07,CARP,2,20,I,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2007,7,7/18/07,CARP,2,40,O,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2007,7,7/10/07,CARP,2,-99999,-99999,PCAL,61,1,80,2.5,36,S,-99999,Paralichthys,californicus,FISH,FISH,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Paralichthyidae,-99999,-99999,California Halibut,SOFT,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PCLA,11,2,80,2.5,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PCLA,20,3,80,2.5,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PCLA,24,2,80,2.5,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PCLA,25,1,80,2.5,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PCLA,27,1,80,2.5,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PCLA,34,1,80,2.5,36,S,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PNEB,35,1,80,2.5,36,S,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,PNEB,46,1,80,2.5,36,S,-99999,Paralabrax,nebulifer,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Barred Sandbass,HARD,MOBILE,SOLITARY
2007,7,7/10/07,CARP,2,-99999,-99999,SPAR,45,28,80,2.5,36,S,-99999,Sphyraena,argentea,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,-99999,-99999,Pacific Barracuda,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,20,I,CLIN,11,1,20,-99999,36,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,40,O,CLIN,3,1,20,-99999,36,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,20,I,NBLA,10,1,20,-99999,36,A,-99999,Neoclinus,blanchardi,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,-99999,-99999,Sarcastic Fringehead,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,40,O,NBLA,12,1,20,-99999,36,A,-99999,Neoclinus,blanchardi,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,-99999,-99999,Sarcastic Fringehead,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,20,O,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2008,7,7/25/08,CARP,2,40,I,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2008,7,7/25/08,CARP,2,-99999,-99999,PCLA,30,1,80,2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,-99999,-99999,PCLA,36,1,80,2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2008,7,7/25/08,CARP,2,-99999,-99999,PCLA,42,1,80,2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2009,7,7/24/09,CARP,2,20,O,CLIN,7,1,20,-99999,36,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2009,7,7/24/09,CARP,2,20,I,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2009,7,7/24/09,CARP,2,40,I,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2009,7,7/24/09,CARP,2,40,O,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2009,7,7/24/09,CARP,2,-99999,-99999,NF,0,0,80,1.6,,A,NO FISH,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2010,7,7/21/10,CARP,2,-99999,-99999,ANDA,35,2,80,3.5,31,A,-99999,Anisotremus,davidsonii,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,-99999,-99999,Sargo,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,CAGG,5,1,80,3.5,31,A,-99999,Cymatogaster,aggregata,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Shiner Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,CAGG,14,1,80,3.5,31,A,-99999,Cymatogaster,aggregata,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Shiner Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,EJAC,16,1,80,3.5,31,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,HEFR,70,1,80,3.5,31,A,-99999,Heterodontus,francisci,FISH,FISH,Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,-99999,-99999,Horn Shark,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,20,I,NF,0,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2010,7,7/21/10,CARP,2,20,O,NF,0,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2010,7,7/21/10,CARP,2,40,I,NF,0,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2010,7,7/21/10,CARP,2,40,O,NF,0,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2010,7,7/21/10,CARP,2,-99999,-99999,OCAL,12,7,80,3.5,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,OCAL,14,1,80,3.5,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,PCLA,30,1,80,3.5,31,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,PCLA,35,1,80,3.5,31,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2010,7,7/21/10,CARP,2,-99999,-99999,SMAR,40,1,80,3.5,31,A,-99999,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,20,O,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2011,7,7/18/11,CARP,2,40,I,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2011,7,7/18/11,CARP,2,40,O,NF,0,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2011,7,7/18/11,CARP,2,20,I,OPIC,10,1,20,-99999,36,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PCLA,5,1,80,2.2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PCLA,6,1,80,2.2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PCLA,30,1,80,2.2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PCLA,45,1,80,2.2,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PFUR,12,1,80,2.2,36,A,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PFUR,14,1,80,2.2,36,A,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,PFUR,15,1,80,2.2,36,A,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,SCAR,12,1,80,2.2,36,A,-99999,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2011,7,7/18/11,CARP,2,-99999,-99999,SMAR,8,1,80,2.2,36,A,-99999,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2012,7,7/20/12,CARP,2,40,I,CLIN,8,1,20,-99999,90,A,-99999,Gibbonsia,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,-99999,-99999,Crevice Kelpfish,HARD,MOBILE,SOLITARY
2012,7,7/20/12,CARP,2,-99999,-99999,DVAC,9,5,80,3.2,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2012,7,7/20/12,CARP,2,-99999,-99999,EJAC,7,1,80,3.2,36,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,7,7/20/12,CARP,2,-99999,-99999,EJAC,8,1,80,3.2,36,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2012,7,7/20/12,CARP,2,20,I,NF,0,0,20,-99999,90,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2012,7,7/20/12,CARP,2,20,O,NF,0,0,20,-99999,90,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2012,7,7/20/12,CARP,2,40,O,NF,0,0,20,-99999,90,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2012,7,7/20/12,CARP,2,-99999,-99999,SAUR,6,1,80,3.2,36,A,-99999,Sebastes,auriculatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Brown Rockfish,HARD,MOBILE,SOLITARY
